original_plate,MARCA,MODELO,SUBMODELO,VERSAO,ano,anoModelo,chassi,codigoRetorno,codigoSituacao,cor,data,dataAtualizacaoAlarme,dataAtualizacaoCaracteristicasVeiculo,dataAtualizacaoRouboFurto,placa,placa_modelo_antigo,placa_modelo_novo,placa_nova,ano_fabricacao,ano_modelo,caixa_cambio,cap_maxima_tracao,capacidade_carga,chassi,cilindradas,combustivel,cor_veiculo,data_atualizacao,eixos,faturado,tipo_doc_faturado,uf_faturado,tipo_doc_prop,uf_placa,uf,linha,motor,municipio,carroceria,nacionalidade,peso_bruto_total,potencia,quantidade_passageiro,renavam,marca_modelo,restricao1,restricao2,restricao3,restricao4,situacao_chassi,situacao_veiculo,tipo_montagem,ultima_atualizacao,cilindradas,situacao_veiculo,listamodelo,server,version,info,logo,status_code,fipe,multas
,MITSUBISHI,MMC/LANCER 2.0 GT,MMC/LANCER,GT,2015,2015,*****AFCF00993,0,0,Prata,01/08/2024 11:01:09,01/08/2024 11:01:09,01/08/2024 11:01:09,01/08/2024 11:01:09,PVX6B76,PVX6176,PVX6B76,t,2015,2015,,325,0,93XTTCY4AFCF00993,1998,Gasolina,Prata,2017-02-17 00:00:00,2,05596829000112,Juridica,MG,Juridica,MG,MG,74416030,4B11BAC0243,BELO HORIZONTE,,Nacional,185,PVX6B76,PVX6176,PVX6B76,t,160,5,,"{'modelo': 'MMC/LANCER 2.0 GT', 'marca': 'MITSUBISHI', 'segmento': 'Auto', 'versao': 'GT'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1998,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/mitsubishi.png,200,{'dados': []},{'dados': []}
,Desconhecido,CHEV/ONIX PLUS JOY BLACK,CHEV/ONIX,BLACK,2019,2020,*****0LB154198,0,0,Branca,01/08/2024 11:01:11,01/08/2024 11:01:11,01/08/2024 11:01:11,01/08/2024 11:01:11,LVE6F79,LVE6579,LVE6F79,t,2019,2020,7XBLNV0624,140,0,9BGKD69U0LB154198,1000,Alcool / Gasolina,Branca,2019-12-19 00:00:00,0,30006027000152,Juridica,RJ,Juridica,RJ,RJ,101987728,L53017135,SEROPEDICA,,Nacional,140,LVE6F79,LVE6579,LVE6F79,t,80,5,,"{'modelo': 'CHEV/ONIX PLUS JOY BLACK', 'marca': 'Desconhecido', 'segmento': 'Nao Identificado', 'versao': 'BLACK'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1000,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/desconhecido.png,200,{'dados': []},{'dados': []}
,GM,CHEV/SPIN 1.8L MT LT,CHEV/SPIN,LT,2019,2020,*****0LB106251,0,0,Branca,01/08/2024 11:01:12,01/08/2024 11:01:12,01/08/2024 11:01:12,01/08/2024 11:01:12,LTU8H50,LTU8750,LTU8H50,t,2019,2020,1XBLSV0122,170,0,9BGJB7520LB106251,1800,Alcool / Gasolina,Branca,2019-09-02 00:00:00,0,59275792000150,Juridica,SP,Juridica,RJ,RJ,100935094,JWD007059,RIO DE JANEIRO,,Nacional,170,LTU8H50,LTU8750,LTU8H50,t,111,5,,"{'modelo': 'CHEV/SPIN 1.8L MT LT', 'marca': 'GM', 'segmento': 'Auto', 'versao': 'LT'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1800,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/gm.png,200,{'dados': []},{'dados': []}
,GM,CHEV/PRISMA 10MT JOYE,CHEV/PRISMA,JOYE,2019,2019,*****0KG334408,0,0,Prata,01/08/2024 11:01:13,01/08/2024 11:01:13,01/08/2024 11:01:13,01/08/2024 11:01:13,PDH2029,PDH2029,PDH2A29,f,2019,2019,BLNV1479,140,0,9BGKL69U0KG334408,1000,Alcool / Gasolina,Prata,2019-05-03 00:00:00,0,40889222000121,Juridica,PE,Juridica,PE,PE,99627262,JTSSG5708,PAULISTA,,Nacional,140,PDH2029,PDH2029,PDH2A29,f,80,5,,"{'modelo': 'CHEV/PRISMA 10MT JOYE', 'marca': 'GM', 'segmento': 'Auto', 'versao': 'JOYE'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1000,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/gm.png,200,{'dados': []},{'dados': []}
,NISSAN,I/NISSAN VERSA 16SL FLEX,I/NISSAN,FLEX,2014,2014,*****0EK471531,0,0,Preta,01/08/2024 11:01:13,01/08/2024 11:01:13,01/08/2024 11:01:13,01/08/2024 11:01:13,KQT5555,KQT5555,KQT5F55,f,2014,2014,,145,0,3N1CN7AD0EK471531,1598,Alcool / Gasolina,Preta,2014-11-28 00:00:00,2,04104117000761,Juridica,RJ,Juridica,RJ,RJ,53459363,HR16719285J,RIO DE JANEIRO,,Importado,145,KQT5555,KQT5555,KQT5F55,f,111,5,,"{'modelo': 'I/NISSAN VERSA 16SL FLEX', 'marca': 'NISSAN', 'segmento': 'Auto', 'versao': 'FLEX'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1598,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/nissan.png,200,{'dados': []},{'dados': []}
,TOYOTA,TOYOTA/ETIOS SD XPLUS AT,TOYOTA/ETIOS,AT,2019,2020,*****8L2246343,0,0,Preta,01/08/2024 11:01:14,01/08/2024 11:01:14,01/08/2024 11:01:14,01/08/2024 11:01:14,LMX9I19,LMX9819,LMX9I19,t,2019,2020,19DS300273,143,0,9BRB29BT8L2246343,1496,Alcool / Gasolina,Preta,2019-07-05 00:00:00,2,59104760000604,Juridica,RJ,Juridica,RJ,RJ,100208727,4385213,RIO DE JANEIRO,,Nacional,143,LMX9I19,LMX9819,LMX9I19,t,107,5,,"{'modelo': 'TOYOTA/ETIOS SD XPLUS AT', 'marca': 'TOYOTA', 'segmento': 'Auto', 'versao': 'AT'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1496,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/toyota.png,200,{'dados': []},{'dados': []}
,TOYOTA,TOYOTA/COROLLA XEI20FLEX,TOYOTA/COROLLA,XEI20FLEX,2014,2015,*****6F0227095,0,0,Prata,01/08/2024 11:01:15,01/08/2024 11:01:15,01/08/2024 11:01:15,01/08/2024 11:01:15,LSH6G15,LSH6615,LSH6G15,t,2014,2015,14612806,170,0,9BRBDWHE6F0227095,1987,Alcool / Gasolina,Prata,2018-10-19 00:00:00,2,10678989000140,Juridica,RJ,Juridica,RJ,RJ,66299095,M243981,RIO DE JANEIRO,,Nacional,170,LSH6G15,LSH6615,LSH6G15,t,154,5,,"{'modelo': 'TOYOTA/COROLLA XEI20FLEX', 'marca': 'TOYOTA', 'segmento': 'Auto', 'versao': 'XEI20FLEX'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1987,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/toyota.png,200,{'dados': []},{'dados': []}
,TOYOTA,COROLLA XEI 20,COROLLA,20,2023,2024,*****98,0,0,Branca,01/08/2024 11:01:15,01/08/2024 11:01:15,01/08/2024 11:01:15,01/08/2024 11:01:15,PZB3C03,Indeterminado,Indeterminado,Indeterminado,2023,2024,Indeterminado,Indeterminado,0,*****73998,0,Indeterminado,Branca,2024-03-15 12:06:35.232688,Indeterminado,,Outros,Indeterminado,Outros,MG,MG,Indeterminado,Indeterminado,BELO HORIZONTE,,Nacional,Indeterminado,PZB3C03,Indeterminado,Indeterminado,Indeterminado,0,Indeterminado,,"{'modelo': 'COROLLA XEI 20', 'marca': 'TOYOTA', 'segmento': 'Nao Identificado', 'versao': '20'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,0,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/toyota.png,200,{'dados': []},{'dados': []}
,GM,CHEV/PRISMA 1.4MT LT,CHEV/PRISMA,LT,2019,2019,*****0KG414388,0,0,Branca,01/08/2024 11:01:19,01/08/2024 11:01:19,01/08/2024 11:01:19,01/08/2024 11:01:19,QYC6146,QYC6146,QYC6B46,f,2019,2019,BLPV0003,140,0,9BGKS69V0KG414388,1400,Alcool / Gasolina,Branca,2019-10-30 00:00:00,0,59275792009610,Juridica,RS,Juridica,PE,PE,101110277,JTTSD5044,RECIFE,,Nacional,140,QYC6146,QYC6146,QYC6B46,f,106,5,,"{'modelo': 'CHEV/PRISMA 1.4MT LT', 'marca': 'GM', 'segmento': 'Auto', 'versao': 'LT'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1400,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/gm.png,200,{'dados': []},{'dados': []}
,GM,CHEV/SPIN 1.8L AT LTZ,CHEV/SPIN,LTZ,2017,2018,*****0JB195832,0,0,Prata,01/08/2024 11:01:21,01/08/2024 11:01:21,01/08/2024 11:01:21,01/08/2024 11:01:21,QNK5274,QNK5274,QNK5C74,f,2017,2018,R7180B0338,170,0,9BGJC7520JB195832,1800,Alcool / Gasolina,Prata,2017-11-23 00:00:00,0,59275792000150,Juridica,SP,Juridica,MG,MG,84244569,GFM031857,BELO HORIZONTE,,Nacional,170,QNK5274,QNK5274,QNK5C74,f,111,7,,"{'modelo': 'CHEV/SPIN 1.8L AT LTZ', 'marca': 'GM', 'segmento': 'Auto', 'versao': 'LTZ'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1800,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/gm.png,200,{'dados': []},{'dados': []}
,GM,CHEV/SPIN 1.8L MT LT,CHEV/SPIN,LT,2019,2020,*****0LB124053,0,0,Branca,01/08/2024 11:01:22,01/08/2024 11:01:22,01/08/2024 11:01:22,01/08/2024 11:01:22,CUG1640,CUG1640,CUG1G40,f,2019,2020,7XBLSV0042,170,0,9BGJB7520LB124053,1800,Alcool / Gasolina,Branca,2019-10-23 00:00:00,0,59275792000150,Juridica,SP,Juridica,SP,SP,101268432,JWD010533,SAO PAULO,,Nacional,170,CUG1640,CUG1640,CUG1G40,f,111,5,,"{'modelo': 'CHEV/SPIN 1.8L MT LT', 'marca': 'GM', 'segmento': 'Auto', 'versao': 'LT'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1800,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/gm.png,200,{'dados': []},{'dados': []}
,TOYOTA,HILUX SW4 D,HILUX,D,2020,2020,*****1L4006987,0,0,Branca,01/08/2024 11:01:30,01/08/2024 11:01:30,01/08/2024 11:01:30,01/08/2024 11:01:30,FNA7B67,FNA7167,FNA7B67,t,2020,2020,2014507XA19M00337,185,0,9BRBY3BE1L4006987,1798,GASOLINA/ALCOOL/ELETRICO,Branca,2020-03-06 00:00:00,2,59104760000353,Juridica,SP,Juridica,SP,SP,102799958,2G47489,SAO PAULO,,Nacional,185,FNA7B67,FNA7167,FNA7B67,t,122,5,,"{'modelo': 'HILUX SW4 D', 'marca': 'TOYOTA', 'segmento': 'Auto', 'versao': 'D'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1798,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/toyota.png,200,{'dados': []},{'dados': []}
,GM,CHEVROLET/COBALT 18A LTZ,CHEVROLET/COBALT,LTZ,2018,2019,*****0KB112215,0,0,Preta,01/08/2024 11:01:23,01/08/2024 11:01:23,01/08/2024 11:01:23,01/08/2024 11:01:23,QOS7292,QOS7292,QOS7C92,f,2018,2019,R8113B6183,150,0,9BGJC6920KB112215,1800,Alcool / Gasolina,Preta,2018-09-04 00:00:00,0,59275792000150,Juridica,SP,Juridica,PB,PB,94381721,GFM056997,JOAO PESSOA,,Nacional,150,QOS7292,QOS7292,QOS7C92,f,111,5,,"{'modelo': 'CHEVROLET/COBALT 18A LTZ', 'marca': 'GM', 'segmento': 'Auto', 'versao': 'LTZ'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1800,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/gm.png,200,{'dados': []},{'dados': []}
,GM,CHEVROLET/COBALT 1.8 LT,CHEVROLET/COBALT,LT,2015,2015,*****0FB241567,0,0,Branca,01/08/2024 11:01:24,01/08/2024 11:01:24,01/08/2024 11:01:24,01/08/2024 11:01:24,FUT6330,FUT6330,FUT6D30,f,2015,2015,R5202B5735,260,0,9BGJB69E0FB241567,1800,Alcool / Gasolina,Branca,2017-05-19 00:00:00,0,59275792000150,Juridica,SP,Juridica,SP,SP,77230049,DRZ016870,SAO PAULO,,Nacional,160,FUT6330,FUT6330,FUT6D30,f,108,5,,"{'modelo': 'CHEVROLET/COBALT 1.8 LT', 'marca': 'GM', 'segmento': 'Auto', 'versao': 'LT'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1800,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/gm.png,200,{'dados': []},{'dados': []}
,VW,VW/VOYAGE 1.6L MB5,VW/VOYAGE,MB5,2019,2020,*****3LT108281,0,0,Prata,01/08/2024 11:01:34,01/08/2024 11:01:34,01/08/2024 11:01:34,01/08/2024 11:01:34,EYY4661,EYY4661,EYY4G61,f,2019,2020,,188,0,9BWDB45U3LT108281,1598,Alcool / Gasolina,Prata,2020-01-22 00:00:00,2,59104422002446,Juridica,SP,Juridica,SP,SP,102178416,CCRBD1197,BARUERI,,Nacional,148,EYY4661,EYY4661,EYY4G61,f,104,5,,"{'modelo': 'VW/VOYAGE 1.6L MB5', 'marca': 'VW', 'segmento': 'Auto', 'versao': 'MB5'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1598,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/vw.png,200,{'dados': []},{'dados': []}
,FIAT,FIAT/SIENA ATTRACTIV 1.4,FIAT/SIENA,1.4,2018,2018,*****HJ3356915,0,0,Preta,01/08/2024 11:01:26,01/08/2024 11:01:26,01/08/2024 11:01:26,01/08/2024 11:01:26,LMN5234,LMN5234,LMN5C34,f,2018,2018,,194,0,9BD19713HJ3356915,1400,Alcool / Gasolina,Preta,2018-05-15 00:00:00,0,16701716000156,Juridica,RJ,Juridica,RJ,RJ,91399641,327A0113272028,RIO DE JANEIRO,,Nacional,154,LMN5234,LMN5234,LMN5C34,f,88,5,,"{'modelo': 'FIAT/SIENA ATTRACTIV 1.4', 'marca': 'FIAT', 'segmento': 'Auto', 'versao': '1.4'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1400,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/fiat.png,200,{'dados': []},{'dados': []}
,NISSAN,NISSAN/VERSA 16 SV,NISSAN/VERSA,SV,2019,2019,*****7KB113380,0,0,Prata,01/08/2024 11:01:26,01/08/2024 11:01:26,01/08/2024 11:01:26,01/08/2024 11:01:26,PCZ7658,PCZ7658,PCZ7G58,f,2019,2019,,146,0,94DBCAN17KB113380,1598,Alcool / Gasolina,Prata,2019-04-02 00:00:00,2,04104117000761,Juridica,RJ,Juridica,PE,PE,99276884,HR16256729T,IPOJUCA,,Nacional,146,PCZ7658,PCZ7658,PCZ7G58,f,111,5,,"{'modelo': 'NISSAN/VERSA 16 SV', 'marca': 'NISSAN', 'segmento': 'Auto', 'versao': 'SV'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1598,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/nissan.png,200,{'dados': []},{'dados': []}
,GM,CHEVROLET/COBALT 18M LTZ,CHEVROLET/COBALT,LTZ,2019,2020,*****0LB103647,0,0,Branca,01/08/2024 11:01:27,01/08/2024 11:01:27,01/08/2024 11:01:27,01/08/2024 11:01:27,IZQ5A59,IZQ5059,IZQ5A59,t,2019,2020,0XBLRV0014,140,0,9BGJC6920LB103647,1800,Alcool / Gasolina,Branca,2019-10-24 00:00:00,0,59275792000150,Juridica,SP,Juridica,RS,RS,101365405,JWD006591,PORTO ALEGRE,,Nacional,140,IZQ5A59,IZQ5059,IZQ5A59,t,111,5,,"{'modelo': 'CHEVROLET/COBALT 18M LTZ', 'marca': 'GM', 'segmento': 'Auto', 'versao': 'LTZ'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1800,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/gm.png,200,{'dados': []},{'dados': []}
,GM,CHEV/SPIN 1.8L AT ACT7,CHEV/SPIN,ACT7,2019,2020,*****0LB159221,0,0,Cinza,01/08/2024 11:01:27,01/08/2024 11:01:27,01/08/2024 11:01:27,01/08/2024 11:01:27,QWX0209,QWX0209,QWX0C09,f,2019,2020,R9191B7393,180,0,9BGJK7520LB159221,1800,Alcool / Gasolina,Cinza,2019-11-11 00:00:00,0,59275792000150,Juridica,SP,Juridica,MG,MG,101444510,JWH035460,BELO HORIZONTE,,Nacional,180,QWX0209,QWX0209,QWX0C09,f,111,7,,"{'modelo': 'CHEV/SPIN 1.8L AT ACT7', 'marca': 'GM', 'segmento': 'Auto', 'versao': 'ACT7'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1800,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/gm.png,200,{'dados': []},{'dados': []}
,FIAT,FIAT/SIENA ATTRACTIV 1.4,FIAT/SIENA,1.4,2018,2019,*****HK3368512,0,0,Branca,01/08/2024 11:01:28,01/08/2024 11:01:28,01/08/2024 11:01:28,01/08/2024 11:01:28,QPU5610,QPU5610,QPU5G10,f,2018,2019,,194,0,9BD19713HK3368512,1400,Alcool / Gasolina,Branca,2018-12-14 00:00:00,0,16701716000156,Juridica,MG,Juridica,MG,MG,97962435,327A0113413445,BELO HORIZONTE,,Nacional,154,QPU5610,QPU5610,QPU5G10,f,88,5,,"{'modelo': 'FIAT/SIENA ATTRACTIV 1.4', 'marca': 'FIAT', 'segmento': 'Auto', 'versao': '1.4'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1400,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/fiat.png,200,{'dados': []},{'dados': []}
,GM,CHEV/SPIN 1.8L MT LT,CHEV/SPIN,LT,2017,2018,*****0JB113536,0,0,Branca,01/08/2024 11:01:28,01/08/2024 11:01:28,01/08/2024 11:01:28,01/08/2024 11:01:28,LTA8388,LTA8388,LTA8D88,f,2017,2018,5XBLSV0061,170,0,9BGJB7520JB113536,1800,Alcool / Gasolina,Branca,2017-06-20 00:00:00,0,59275792000150,Juridica,SP,Juridica,RJ,RJ,78305685,GFN012390,SAO JOAO DE MERITI,,Nacional,170,LTA8388,LTA8388,LTA8D88,f,111,5,,"{'modelo': 'CHEV/SPIN 1.8L MT LT', 'marca': 'GM', 'segmento': 'Auto', 'versao': 'LT'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1800,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/gm.png,200,{'dados': []},{'dados': []}
,GM,CHEV/SPIN 1.8L MT LT,CHEV/SPIN,LT,2015,2016,*****0GB117295,0,0,Prata,01/08/2024 11:01:28,01/08/2024 11:01:28,01/08/2024 11:01:28,01/08/2024 11:01:28,FNE7506,FNE7506,FNE7F06,f,2015,2016,V15700572,280,0,9BGJB75E0GB117295,1800,Alcool / Gasolina,Prata,2015-06-30 00:00:00,0,59275792000150,Juridica,SP,Juridica,SP,SP,58475763,DS1008210,SANTO ANDRE,,Nacional,170,FNE7506,FNE7506,FNE7F06,f,108,5,,"{'modelo': 'CHEV/SPIN 1.8L MT LT', 'marca': 'GM', 'segmento': 'Auto', 'versao': 'LT'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1800,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/gm.png,200,{'dados': []},{'dados': []}
,GM,CHEV/PRISMA 1.4MT LT,CHEV/PRISMA,LT,2018,2018,*****0JG343297,0,0,Branca,01/08/2024 11:01:28,01/08/2024 11:01:28,01/08/2024 11:01:28,01/08/2024 11:01:28,PDM9054,PDM9054,PDM9A54,f,2018,2018,BLPV0048,140,0,9BGKS69V0JG343297,1400,Alcool / Gasolina,Branca,2018-04-03 00:00:00,0,59275792009610,Juridica,RS,Juridica,PE,PE,89472644,GFHSK2415,RECIFE,,Nacional,140,PDM9054,PDM9054,PDM9A54,f,106,5,,"{'modelo': 'CHEV/PRISMA 1.4MT LT', 'marca': 'GM', 'segmento': 'Auto', 'versao': 'LT'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1400,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/gm.png,200,{'dados': []},{'dados': []}
,GM,CHEVROLET/COBALT 18A LTZ,CHEVROLET/COBALT,LTZ,2017,2018,*****0JB122631,0,0,Amarela,01/08/2024 11:01:37,01/08/2024 11:01:37,01/08/2024 11:01:37,01/08/2024 11:01:37,KRY4486,KRY4486,KRY4E86,f,2017,2018,Y7068A3301,150,0,9BGJC6920JB122631,1800,Alcool / Gasolina,Amarela,2017-08-08 00:00:00,0,59275792000150,Juridica,SP,Juridica,RJ,RJ,80156232,GFM023011,RIO DE JANEIRO,,Nacional,150,KRY4486,KRY4486,KRY4E86,f,111,5,,"{'modelo': 'CHEVROLET/COBALT 18A LTZ', 'marca': 'GM', 'segmento': 'Auto', 'versao': 'LTZ'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1800,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/gm.png,200,{'dados': []},{'dados': []}
,YAMAHA,YAMAHA/YBR125 FACTOR K1,YAMAHA/YBR125,K1,2014,2015,*****0F0036493,0,0,Preta,01/08/2024 11:01:38,01/08/2024 11:01:38,01/08/2024 11:01:38,01/08/2024 11:01:38,FCY6140,FCY6140,FCY6B40,f,2014,2015,,0,0,9C6KE1950F0036493,124,Gasolina,Preta,2018-03-06 00:00:00,0,11986363000164,Juridica,SP,Juridica,SP,SP,88367289,E3L2E048197,JAU,,Nacional,29,FCY6140,FCY6140,FCY6B40,f,0,2,,"{'modelo': 'YAMAHA/YBR125 FACTOR K1', 'marca': 'YAMAHA', 'segmento': 'Moto', 'versao': 'K1'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,124,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/yamaha.png,200,{'dados': []},{'dados': []}
,TOYOTA,TOYOTA/ETIOS SD XS 15 AT,TOYOTA/ETIOS,AT,2018,2018,*****2J2203064,0,0,Branca,01/08/2024 11:01:31,01/08/2024 11:01:31,01/08/2024 11:01:31,01/08/2024 11:01:31,QNW8482,QNW8482,QNW8E82,f,2018,2018,7LS317277,143,0,9BRB29BT2J2203064,1496,Alcool / Gasolina,Branca,2018-03-01 00:00:00,2,59104760000604,Juridica,MG,Juridica,MG,MG,88143981,4199882,BELO HORIZONTE,,Nacional,143,QNW8482,QNW8482,QNW8E82,f,107,5,,"{'modelo': 'TOYOTA/ETIOS SD XS 15 AT', 'marca': 'TOYOTA', 'segmento': 'Auto', 'versao': 'AT'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1496,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/toyota.png,200,{'dados': []},{'dados': []}
,FORD,FORD/KA SE 1.0 SD C,FORD/KA,C,2019,2020,*****3L8367584,0,0,Branca,01/08/2024 11:01:42,01/08/2024 11:01:42,01/08/2024 11:01:42,01/08/2024 11:01:42,QUD8278,QUD8278,QUD8C78,f,2019,2020,,146,0,9BFZH54L3L8367584,997,Alcool / Gasolina,Branca,2019-06-28 00:00:00,2,03470727001607,Juridica,BA,Juridica,MG,MG,99876018,XNKGL8367584,BELO HORIZONTE,,Nacional,146,QUD8278,QUD8278,QUD8C78,f,85,5,,"{'modelo': 'FORD/KA SE 1.0 SD C', 'marca': 'FORD', 'segmento': 'Auto', 'versao': 'C'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,997,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/ford.png,200,{'dados': []},{'dados': []}
,FIAT,FIAT/SIENA ESSENCE 1.6,FIAT/SIENA,1.6,2017,2017,*****TH3329260,0,0,Branca,01/08/2024 11:01:36,01/08/2024 11:01:36,01/08/2024 11:01:36,01/08/2024 11:01:36,PZE6514,PZE6514,PZE6F14,f,2017,2017,,202,0,9BD19716TH3329260,1600,Alcool / Gasolina,Branca,2017-03-10 00:00:00,0,16701716000156,Juridica,MG,Juridica,MG,MG,75003285,310A50113113478,BELO HORIZONTE,,Nacional,162,PZE6514,PZE6514,PZE6F14,f,117,5,,"{'modelo': 'FIAT/SIENA ESSENCE 1.6', 'marca': 'FIAT', 'segmento': 'Auto', 'versao': '1.6'}",SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,SEM RESTRICAO,,,,,1600,,,apiveiculos.com.br,v3.0,API Atualizada em 08/12/2023 14:08:00,https://apiveiculos.com.br/static/logos/fiat.png,200,{'dados': []},{'dados': []}
